14,"(935.212, 1087.592)","(1259.129, 926.135)",0,True,11
15,"(1560.698, 1011.562)","(907.423, 1081.803)",1,True,15
25,"(970.142, 1245.195)","(1448.85, 825.247)",2,True,7
27,"(1442.33, 1262.062)","(901.791, 1097.993)",3,True,7
46,"(1349.314, 1013.652)","(1074.739, 1334.803)",4,True,13
56,"(1074.739, 1334.803)","(1302.192, 836.317)",5,True,4
60,"(1224.873, 1166.635)","(1440.809, 1276.609)",6,True,5
63,"(1117.055, 1345.54)","(1404.534, 1012.322)",7,True,3
64,"(1006.99, 863.754)","(1363.511, 1015.551)",8,True,18
80,"(1306.724, 1007.954)","(949.107, 901.364)",1,True,2
100,"(1448.85, 825.247)","(1400.808, 1106.08)",0,True,9
103,"(1361.485, 861.713)","(1380.992, 1345.114)",1,True,9
105,"(949.107, 901.364)","(1260.952, 883.744)",2,True,12
119,"(1316.952, 835.069)","(1388.684, 1221.312)",3,True,8
121,"(1278.33, 1004.156)","(1428.647, 1392.983)",4,True,3
123,"(1477.108, 1175.013)","(1433.208, 1349.342)",5,True,6
127,"(947.949, 869.328)","(969.37, 1215.733)",6,True,12
133,"(1249.936, 1000.357)","(1517.249, 1160.54)",7,True,3
147,"(949.686, 917.381)","(935.212, 1087.592)",4,True,11
149,"(1045.295, 1326.036)","(1378.108, 1391.54)",9,True,4
163,"(1169.352, 848.423)","(1304.002, 1382.856)",0,True,9
178,"(1404.534, 1012.322)","(1544.009, 1150.89)",1,True,0
183,"(1171.423, 998.434)","(1021.75, 862.36)",2,True,5
192,"(1030.573, 1321.653)","(1216.967, 1225.092)",1,True,17
198,"(942.318, 1157.817)","(1316.952, 835.069)",3,True,15
203,"(1319.345, 1186.448)","(1131.16, 1349.119)",5,True,6
210,"(1490.912, 1007.726)","(1171.423, 998.434)",6,True,2
220,"(1380.031, 1360.59)","(1050.722, 1119.112)",2,True,8
228,"(1463.453, 824.234)","(1127.568, 992.789)",0,True,8
232,"(1597.529, 1131.592)","(1513.804, 880.325)",4,True,7
238,"(1187.126, 998.819)","(890.529, 1130.373)",6,True,5
250,"(1381.954, 1329.639)","(930.195, 1287.715)",5,True,7
257,"(1560.864, 1287.712)","(935.212, 1087.592)",7,True,9
269,"(1402.476, 1227.863)","(1257.913, 954.396)",8,True,5
271,"(1335.117, 1011.753)","(876.09, 1171.885)",6,True,1
274,"(1470.852, 1395.997)","(1633.864, 1230.079)",2,True,11
275,"(1460.676, 1008.638)","(1224.873, 1166.635)",9,True,2
277,"(1036.51, 860.966)","(866.464, 1199.559)",4,True,12
284,"(1496.274, 1272.416)","(1006.99, 863.754)",0,True,8
285,"(1333.529, 1188.329)","(1391.052, 1165.091)",6,True,6
286,"(1443.85, 1247.515)","(968.984, 1201.002)",10,True,8
292,"(1108.772, 1134.953)","(1079.747, 1127.033)",9,True,11
301,"(1166.822, 1150.794)","(1565.302, 1026.566)",1,True,10
306,"(1263.812, 1177.261)","(1216.967, 1225.092)",3,True,7
311,"(1224.873, 1166.635)","(1390.266, 1195.855)",5,True,8
313,"(1220.951, 1181.007)","(1428.647, 1392.983)",8,True,9
317,"(1361.358, 846.519)","(971.686, 1304.119)",7,True,9
327,"(1570.769, 1141.241)","(1443.85, 1247.515)",6,True,7
332,"(1418.209, 1011.246)","(1320.92, 1009.853)",10,True,1
335,"(925.877, 1004.73)","(1503.232, 851.267)",0,True,11
336,"(1437.769, 1305.702)","(1583.718, 1086.581)",11,True,6
348,"(1278.33, 1004.156)","(1434.728, 1334.796)",2,True,3
350,"(1607.911, 1159.731)","(1074.739, 1334.803)",10,True,7
353,"(1361.232, 831.325)","(1257.913, 954.396)",4,True,9
358,"(1065.234, 1123.073)","(1361.612, 876.907)",3,True,12
359,"(935.212, 1087.592)","(1539.453, 1341.331)",12,True,11
362,"(945.44, 931.083)","(1391.445, 1149.71)",9,True,11
363,"(1503.232, 851.267)","(1557.389, 1146.066)",1,True,7
363,"(969.37, 1215.733)","(1249.936, 1000.357)",13,True,8
374,"(1234.992, 1316.277)","(971.686, 1304.119)",2,True,12
375,"(1592.925, 1116.588)","(1071.844, 1304.987)",5,True,6
392,"(1385.8, 1267.738)","(949.686, 917.381)",6,True,6
394,"(916.364, 1282.247)","(1316.952, 835.069)",7,True,19
399,"(1633.864, 1230.079)","(890.529, 1130.373)",8,True,9
402,"(1411.801, 1392.502)","(968.212, 1171.54)",10,True,9
407,"(1154.592, 849.817)","(1565.302, 1026.566)",0,True,9
408,"(1259.736, 912.005)","(1304.092, 880.814)",11,True,5
410,"(925.877, 1004.73)","(1079.747, 1127.033)",1,True,11
412,"(1394.954, 1392.021)","(1258.926, 854.622)",14,True,4
414,"(949.686, 917.381)","(1063.16, 1215.54)",4,True,11
423,"(856.838, 1227.234)","(1439.289, 1291.155)",5,True,16
427,,,,False,
446,"(930.195, 1287.715)","(1050.722, 1119.112)",3,True,19
454,"(1390.266, 1195.855)","(1347.713, 1190.211)",2,True,4
457,"(1378.108, 1391.54)","(1228.546, 1271.119)",6,True,9
458,"(1243.153, 841.455)","(1333.645, 1386.33)",8,True,7
458,"(1348.466, 1388.066)","(1513.804, 880.325)",9,True,9
460,"(1292.527, 1006.055)","(1463.453, 824.234)",11,True,2
464,"(1333.529, 1188.329)","(901.791, 1097.993)",10,True,6
464,"(1236.265, 1301.803)","(1506.03, 1007.27)",12,True,11
465,"(1633.864, 1230.079)","(1332.852, 878.86)",13,True,9
469,"(1274.36, 1379.382)","(1496.274, 1272.416)",0,True,11
476,"(1381.954, 1329.639)","(896.16, 1114.183)",14,True,7
481,"(903.476, 1137.234)","(1051.27, 859.573)",11,True,14
485,"(1538.621, 1001.687)","(1201.686, 1367.014)",1,True,3
488,"(1050.722, 1119.112)","(1318.824, 1384.593)",2,True,12
489,"(1216.967, 1225.092)","(1363.511, 1015.551)",4,True,10
491,,,,False,
495,,,,False,
500,,,,False,
502,"(1419.213, 1188.908)","(1259.539, 1377.645)",10,True,5
507,"(1569.906, 1041.57)","(1276.792, 1180.803)",8,True,5
526,"(1320.92, 1009.853)","(992.23, 865.147)",1,True,2
528,"(916.423, 1144.095)","(1068.949, 1275.171)",5,True,15
539,"(1331.712, 833.821)","(1276.792, 1180.803)",0,True,9
550,"(876.09, 1171.885)","(1346.472, 832.573)",1,True,15
554,"(1258.926, 854.622)","(1050.722, 1119.112)",4,True,7
563,"(971.686, 1304.119)","(1290.976, 1182.684)",6,True,18
566,"(1213.632, 844.242)","(1131.16, 1349.119)",2,True,8
574,"(1470.062, 1259.966)","(1404.534, 1012.322)",3,True,7
581,"(1074.739, 1334.803)","(1363.511, 1015.551)",7,True,16
595,"(1404.534, 1012.322)","(957.856, 1298.651)",0,True,0
598,"(874.873, 1265.844)","(1492.659, 822.208)",4,True,18
599,"(1304.092, 880.814)","(847.212, 1254.908)",8,True,7
600,"(1533.289, 1370.674)","(1290.976, 1182.684)",9,True,11
606,"(1522.486, 1284.867)","(1201.686, 1367.014)",0,True,8
