22,"(935.212, 1087.592)","(1259.129, 926.135)",0,True,11
31,"(1560.698, 1011.562)","(907.423, 1081.803)",1,True,15
37,"(970.142, 1245.195)","(1448.85, 825.247)",2,True,7
45,"(1442.33, 1262.062)","(901.791, 1097.993)",3,True,7
51,"(1349.314, 1013.652)","(1074.739, 1334.803)",4,True,13
60,"(1074.739, 1334.803)","(1302.192, 836.317)",5,True,4
67,"(1224.873, 1166.635)","(1440.809, 1276.609)",6,True,5
70,"(1117.055, 1345.54)","(1404.534, 1012.322)",7,True,3
72,"(1006.99, 863.754)","(1363.511, 1015.551)",8,True,18
75,"(1306.724, 1007.954)","(949.107, 901.364)",9,True,14
76,"(1448.85, 825.247)","(1400.808, 1106.08)",10,True,20
77,"(1361.485, 861.713)","(1380.992, 1345.114)",11,True,21
80,"(949.107, 901.364)","(1260.952, 883.744)",12,True,16
81,"(1316.952, 835.069)","(1388.684, 1221.312)",13,True,20
89,"(1278.33, 1004.156)","(1428.647, 1392.983)",14,True,15
93,"(1477.108, 1175.013)","(1433.208, 1349.342)",1,True,6
97,"(947.949, 869.328)","(969.37, 1215.733)",3,True,12
98,"(1249.936, 1000.357)","(1517.249, 1160.54)",4,True,3
100,"(949.686, 917.381)","(935.212, 1087.592)",0,True,11
105,"(1045.295, 1326.036)","(1378.108, 1391.54)",15,True,4
105,"(1169.352, 848.423)","(1304.002, 1382.856)",16,True,21
115,"(1404.534, 1012.322)","(1544.009, 1150.89)",6,True,0
121,"(1171.423, 998.434)","(1021.75, 862.36)",2,True,5
122,"(1030.573, 1321.653)","(1216.967, 1225.092)",4,True,17
123,"(942.318, 1157.817)","(1316.952, 835.069)",5,True,15
125,"(1319.345, 1186.448)","(1131.16, 1349.119)",6,True,6
126,"(1490.912, 1007.726)","(1171.423, 998.434)",7,True,2
126,"(1380.031, 1360.59)","(1050.722, 1119.112)",17,True,4
127,"(1463.453, 824.234)","(1127.568, 992.789)",9,True,8
131,"(1597.529, 1131.592)","(1513.804, 880.325)",18,True,13
131,"(1187.126, 998.819)","(890.529, 1130.373)",19,True,17
137,"(1381.954, 1329.639)","(930.195, 1287.715)",1,True,7
140,"(1560.864, 1287.712)","(935.212, 1087.592)",20,True,9
142,"(1402.476, 1227.863)","(1257.913, 954.396)",21,True,7
143,"(1335.117, 1011.753)","(876.09, 1171.885)",22,True,13
150,"(1470.852, 1395.997)","(1633.864, 1230.079)",7,True,11
151,"(1460.676, 1008.638)","(1224.873, 1166.635)",14,True,2
161,"(1036.51, 860.966)","(866.464, 1199.559)",2,True,12
164,"(1496.274, 1272.416)","(1006.99, 863.754)",23,True,9
164,"(1333.529, 1188.329)","(1391.052, 1165.091)",24,True,7
165,"(1443.85, 1247.515)","(968.984, 1201.002)",6,True,6
169,"(1108.772, 1134.953)","(1079.747, 1127.033)",8,True,11
169,"(1166.822, 1150.794)","(1565.302, 1026.566)",10,True,10
170,"(1263.812, 1177.261)","(1216.967, 1225.092)",11,True,7
172,"(1224.873, 1166.635)","(1390.266, 1195.855)",0,True,8
175,"(1220.951, 1181.007)","(1428.647, 1392.983)",3,True,9
177,"(1361.358, 846.519)","(971.686, 1304.119)",12,True,9
178,"(1570.769, 1141.241)","(1443.85, 1247.515)",13,True,7
180,"(1418.209, 1011.246)","(1320.92, 1009.853)",14,True,1
180,"(925.877, 1004.73)","(1503.232, 851.267)",15,True,11
182,"(1437.769, 1305.702)","(1583.718, 1086.581)",9,True,8
183,"(1278.33, 1004.156)","(1434.728, 1334.796)",17,True,3
183,"(1607.911, 1159.731)","(1074.739, 1334.803)",25,True,13
183,"(1361.232, 831.325)","(1257.913, 954.396)",26,True,21
184,"(1065.234, 1123.073)","(1361.612, 876.907)",21,True,12
185,"(935.212, 1087.592)","(1539.453, 1341.331)",1,True,14
188,"(945.44, 931.083)","(1391.445, 1149.71)",14,True,11
189,"(1503.232, 851.267)","(1557.389, 1146.066)",27,True,18
197,"(969.37, 1215.733)","(1249.936, 1000.357)",18,True,17
197,"(1234.992, 1316.277)","(971.686, 1304.119)",22,True,12
197,"(1592.925, 1116.588)","(1071.844, 1304.987)",28,True,13
204,"(1385.8, 1267.738)","(949.686, 917.381)",16,True,6
206,"(916.364, 1282.247)","(1316.952, 835.069)",17,True,19
207,"(1633.864, 1230.079)","(890.529, 1130.373)",6,True,9
208,"(1411.801, 1392.502)","(968.212, 1171.54)",19,True,9
209,"(1154.592, 849.817)","(1565.302, 1026.566)",20,True,9
211,"(1259.736, 912.005)","(1304.092, 880.814)",24,True,5
212,"(925.877, 1004.73)","(1079.747, 1127.033)",29,True,13
212,"(1394.954, 1392.021)","(1258.926, 854.622)",30,True,4
213,"(949.686, 917.381)","(1063.16, 1215.54)",31,True,15
215,"(856.838, 1227.234)","(1439.289, 1291.155)",32,True,10
218,"(1348.466, 1388.066)","(1063.16, 1215.54)",7,True,9
219,"(930.195, 1287.715)","(1050.722, 1119.112)",5,True,19
222,"(1390.266, 1195.855)","(1347.713, 1190.211)",11,True,4
224,"(1378.108, 1391.54)","(1228.546, 1271.119)",23,True,9
224,"(1243.153, 841.455)","(1333.645, 1386.33)",33,True,19
225,"(1348.466, 1388.066)","(1513.804, 880.325)",34,True,3
226,"(1292.527, 1006.055)","(1463.453, 824.234)",0,True,2
227,"(1333.529, 1188.329)","(901.791, 1097.993)",4,True,6
233,"(1236.265, 1301.803)","(1506.03, 1007.27)",3,True,11
234,"(1633.864, 1230.079)","(1332.852, 878.86)",9,True,9
234,"(1274.36, 1379.382)","(1496.274, 1272.416)",10,True,11
234,"(1381.954, 1329.639)","(896.16, 1114.183)",13,True,7
236,"(903.476, 1137.234)","(1051.27, 859.573)",12,True,14
236,"(1538.621, 1001.687)","(1201.686, 1367.014)",35,True,15
