250,"(992.967, 1103.3523)","(1319.3446, 1186.4475)",0,True,34,"(992.967, 1103.3523)","(1319.3446, 1186.4475)",1,True,34,"(992.967, 1103.3523)","(1319.3446, 1186.4475)",2,True,34
251,"(981.0215, 967.8221)","(1302.1925, 836.3171)",0,True,51,"(981.0215, 967.8221)","(1302.1925, 836.3171)",1,True,51,"(981.0215, 967.8221)","(1302.1925, 836.3171)",2,True,51
253,"(1390.2658, 1195.8554)","(1220.9511, 1181.0068)",0,True,20,"(1390.2658, 1195.8554)","(1220.9511, 1181.0068)",1,True,20,"(1390.2658, 1195.8554)","(1220.9511, 1181.0068)",2,True,20
257,"(981.0215, 967.8221)","(1015.8514, 1317.2692)",0,True,51,"(981.0215, 967.8221)","(1015.8514, 1317.2692)",1,True,51,"(981.0215, 967.8221)","(1015.8514, 1317.2692)",2,True,51
264,"(1434.7281, 1334.7957)","(1228.3926, 842.8486)",0,True,14,"(1434.7281, 1334.7957)","(1228.3926, 842.8486)",1,True,14,"(1434.7281, 1334.7957)","(1228.3926, 842.8486)",2,True,14
270,"(1094.2595, 1130.9931)","(947.949, 869.3284)",0,True,28,"(1094.2595, 1130.9931)","(947.949, 869.3284)",1,True,28,"(1094.2595, 1130.9931)","(947.949, 869.3284)",2,True,28
275,"(947.949, 869.3284)","(1390.2658, 1195.8554)",0,True,54,"(947.949, 869.3284)","(1390.2658, 1195.8554)",1,True,54,"(947.949, 869.3284)","(1390.2658, 1195.8554)",2,True,54
276,"(1540.2352, 952.9712)","(1066.0546, 1245.3555)",0,True,45,"(1540.2352, 952.9712)","(1066.0546, 1245.3555)",1,True,45,"(1540.2352, 952.9712)","(1066.0546, 1245.3555)",2,True,45
281,"(1228.3926, 842.8486)","(1378.1079, 1391.5401)",0,True,56,"(1228.3926, 842.8486)","(1378.1079, 1391.5401)",1,True,56,"(1228.3926, 842.8486)","(1378.1079, 1391.5401)",2,True,56
287,"(933.2582, 973.901)","(1470.8523, 1395.9973)",0,True,47,"(933.2582, 973.901)","(1470.8523, 1395.9973)",1,True,47,"(933.2582, 973.901)","(1470.8523, 1395.9973)",2,True,47
290,"(1272.6728, 838.8132)","(1117.0547, 1345.54)",0,True,55,"(1272.6728, 838.8132)","(1117.0547, 1345.54)",1,True,55,"(1272.6728, 838.8132)","(1117.0547, 1345.54)",2,True,55
291,"(902.5337, 1276.7796)","(1094.2595, 1130.9931)",0,True,28,"(902.5337, 1276.7796)","(1094.2595, 1130.9931)",1,True,28,"(902.5337, 1276.7796)","(1094.2595, 1130.9931)",2,True,28
295,"(1428.6469, 1392.9826)","(901.7913, 1097.9926)",0,True,10,"(1428.6469, 1392.9826)","(901.7913, 1097.9926)",1,True,10,"(1428.6469, 1392.9826)","(901.7913, 1097.9926)",2,True,10
296,"(1010.4031, 974.0458)","(970.914, 1274.6568)",0,True,53,"(1010.4031, 974.0458)","(970.914, 1274.6568)",1,True,53,"(1010.4031, 974.0458)","(970.914, 1274.6568)",2,True,53
297,"(1477.1081, 1175.0133)","(1439.289, 1291.1555)",0,True,26,"(1477.1081, 1175.0133)","(1439.289, 1291.1555)",1,True,26,"(1477.1081, 1175.0133)","(1439.289, 1291.1555)",2,True,26
299,"(1462.6344, 1178.487)","(1054.4756, 983.3813)",0,True,25,"(1462.6344, 1178.487)","(1054.4756, 983.3813)",1,True,25,"(1462.6344, 1178.487)","(1054.4756, 983.3813)",2,True,25
304,"(1498.9892, 1398.007)","(1484.9207, 1397.0022)",0,True,15,"(1498.9892, 1398.007)","(1484.9207, 1397.0022)",1,True,15,"(1498.9892, 1398.007)","(1484.9207, 1397.0022)",2,True,15
306,"(1080.7907, 856.7854)","(1260.9518, 883.7438)",0,True,63,"(1080.7907, 856.7854)","(1260.9518, 883.7438)",1,True,63,"(1080.7907, 856.7854)","(1260.9518, 883.7438)",2,True,63
311,"(1001.1296, 1312.8858)","(969.3701, 1215.7327)",0,True,21,"(1001.1296, 1312.8858)","(969.3701, 1215.7327)",1,True,21,"(1001.1296, 1312.8858)","(969.3701, 1215.7327)",2,True,21
